player_id,age,role,matches,runs,batting_average,strike_rate,fifties,hundreds,wickets,economy,catches,fitness_score,raw_score,talent_score,future_potential,auction_value_cr,batting_impact,bowling_impact,experience_score,consistency_score
188,34,Wicketkeeper,237,3099,50.53,132.76,17,3,5,6.65,108,80,79.171,53.55,Medium,9.02,6708.3628,0.7518796992481203,8058,23
189,26,Bowler,13,690,25.82,98.39,1,0,256,7.42,30,83,73.2745,42.38,Medium,11.07,2540.4298,34.501347708894876,338,1
190,34,All-Rounder,32,3141,41.73,111.09,9,7,132,7.74,10,68,68.5445,33.41,Low,7.98,4635.785699999999,17.05426356589147,1088,23
191,30,Bowler,124,546,29.08,85.1,5,0,166,6.61,49,77,66.791,30.09,Low,8.16,2474.7079999999996,25.113464447806354,3720,5
192,19,Batter,129,5513,39.79,168.03,29,4,20,9.66,47,91,77.89750000000001,51.14,Medium,8.95,6685.9137,2.070393374741201,2451,37
193,25,Bowler,44,979,13.06,107.39,4,1,206,6.81,35,94,71.8445,39.67,Low,9.64,1402.5134,30.2496328928047,1100,6
194,35,Bowler,205,506,23.61,99.79,0,1,235,6.82,9,89,71.3735,38.77,Low,9.91,2356.0419,34.4574780058651,7175,2
195,21,Batter,222,7486,62.09,134.15,44,5,5,7.31,76,94,90.6015,75.22,High,12.32,8329.373500000002,0.6839945280437757,4662,54
196,21,Bowler,193,1194,19.78,114.94,3,0,216,4.53,31,94,80.38300000000001,55.85,Medium,12.2,2273.5132,47.68211920529801,4053,3
197,19,Wicketkeeper,182,4524,46.7,127.72,5,6,9,6.29,104,91,83.506,61.77,High,9.49,5964.524,1.4308426073131955,3458,17
198,20,Batter,249,3565,64.58,153.04,28,14,5,9.08,63,91,80.75,56.54,Medium,10.19,9883.323199999999,0.5506607929515418,4980,56
199,30,Wicketkeeper,232,5092,36.27,147.79,39,4,10,9.44,65,75,70.40350000000001,36.93,Low,6.47,5360.3433,1.0593220338983051,6960,47
200,35,Wicketkeeper,145,3043,46.84,115.59,5,0,4,7.85,142,77,75.54650000000001,46.68,Medium,7.45,5414.235600000001,0.5095541401273885,5075,5
201,31,Wicketkeeper,220,3881,32.43,124.23,22,6,1,6.13,134,73,75.5955,46.78,Medium,7.43,4028.7789000000002,0.1631321370309951,6820,34
202,18,Bowler,62,137,12.02,71.68,4,0,162,6.96,30,94,60.172,17.54,Low,6.23,861.5936,23.275862068965516,1116,4
203,25,Bowler,203,115,12.8,119.67,1,1,247,6.39,48,80,73.8005,43.37,Medium,11.33,1531.776,38.65414710485133,5075,3
204,25,All-Rounder,234,2086,49.64,131.28,18,4,120,4.24,85,93,91.626,77.16,High,14.67,6516.7392,28.30188679245283,5850,26
205,23,Wicketkeeper,152,6060,26.41,124.11,29,10,6,7.63,88,92,75.67949999999999,46.93,Medium,6.38,3277.7451,0.7863695937090432,3496,49
206,23,Wicketkeeper,71,3846,34.02,149.53,34,1,8,7.65,103,97,80.2175,55.54,Medium,8.06,5087.0106000000005,1.0457516339869282,1633,36
207,34,Bowler,109,497,15.1,86.51,0,1,316,5.48,39,83,77.47049999999999,50.33,Medium,13.37,1306.3010000000002,57.66423357664233,3706,2
208,24,Batter,78,6089,55.21,162.2,14,7,25,9.05,37,95,84.42099999999999,63.5,High,11.14,8955.062,2.762430939226519,1872,28
209,24,All-Rounder,87,1562,30.3,111.4,28,1,241,8.0,71,87,81.054,57.12,Medium,13.45,3375.42,30.125,2088,30
210,24,Wicketkeeper,244,3960,41.56,154.29,29,14,8,8.59,89,88,77.8915,51.13,Medium,10.3,6412.2924,0.9313154831199069,5856,57
211,29,Wicketkeeper,129,2807,49.08,150.57,25,6,5,7.25,55,88,76.3235,48.15,Medium,8.62,7389.9756,0.6896551724137931,3741,37
212,25,Bowler,14,534,21.07,99.2,5,1,175,4.61,26,77,68.899,34.08,Low,9.21,2090.1440000000002,37.960954446854664,350,7
213,30,Bowler,137,1127,23.09,104.24,2,1,347,6.89,36,84,83.397,61.56,High,15.96,2406.9015999999997,50.36284470246735,4110,4
214,23,All-Rounder,53,2073,43.01,129.3,22,10,65,6.1,19,81,71.594,39.19,Low,8.48,5561.193,10.655737704918034,1219,42
215,18,Wicketkeeper,45,3895,27.04,110.57,18,14,5,6.24,131,99,78.2575,51.82,Medium,7.51,2989.8127999999997,0.8012820512820512,810,46
216,33,Wicketkeeper,14,2054,40.97,128.79,6,8,8,9.91,52,76,60.7375,18.61,Low,4.82,5276.5262999999995,0.8072653884964682,462,22
217,31,Bowler,37,197,20.49,82.05,4,1,308,5.42,30,62,71.1485,38.35,Low,11.4,1681.2044999999998,56.82656826568266,1147,6
218,29,Wicketkeeper,127,6628,32.3,148.81,24,2,10,9.97,133,94,82.9275,60.67,High,8.98,4806.563,1.0030090270812437,3683,28
219,19,Batter,113,6106,46.32,153.32,50,1,22,6.69,73,93,88.03599999999999,70.35,High,10.96,7101.7824,3.288490284005979,2147,52
220,28,Batter,239,7326,62.57,136.08,46,16,8,6.19,19,91,86.745,67.91,High,11.48,8514.5256,1.2924071082390953,6692,78
221,26,Batter,55,5576,35.47,134.5,19,13,29,6.31,30,88,76.668,48.81,Medium,9.37,4770.715,4.595879556259905,1430,45
222,25,Wicketkeeper,183,6428,34.95,152.89,13,2,8,8.98,94,71,76.1045,47.74,Medium,6.7,5343.5055,0.8908685968819599,4575,17
223,21,Wicketkeeper,69,2622,35.22,153.83,30,10,0,8.54,150,94,80.3045,55.7,Medium,8.79,5417.8926,0.0,1449,50
224,33,Bowler,101,1132,28.82,91.59,5,1,121,7.09,23,85,63.6985,24.23,Low,5.96,2639.6238000000003,17.066290550070523,3333,7
225,25,Batter,31,5195,39.63,169.82,50,5,23,7.56,56,73,78.322,51.94,Medium,8.44,6729.9666,3.0423280423280423,775,60
226,20,Batter,88,6643,45.8,138.88,18,3,5,7.72,75,93,83.56799999999998,61.89,High,10.36,6360.704,0.6476683937823834,1760,24
227,21,Batter,32,5899,51.63,161.78,30,13,0,7.17,59,82,83.614,61.97,High,10.05,8352.7014,0.0,672,56
228,35,Bowler,156,1067,13.39,89.04,1,1,177,5.07,14,62,60.427,18.03,Low,5.83,1192.2456000000002,34.91124260355029,5460,3
229,23,Wicketkeeper,80,5449,33.99,154.79,28,8,3,8.88,113,99,82.84349999999999,60.51,High,8.66,5261.3121,0.33783783783783783,1840,44
230,24,Wicketkeeper,37,3109,34.14,166.42,26,12,5,7.76,105,100,81.803,58.54,Medium,9.17,5681.578799999999,0.6443298969072165,888,50
231,22,All-Rounder,92,3970,48.68,112.05,15,2,151,7.87,47,100,85.39150000000001,65.34,High,12.93,5454.594,19.186785260482846,2024,19
232,33,Bowler,93,770,15.61,109.29,2,0,338,6.26,42,77,80.5865,56.23,Medium,14.4,1706.0169,53.99361022364217,3069,2
233,23,Batter,196,6781,63.29,134.68,28,3,26,9.39,62,95,86.001,66.5,High,11.69,8523.8972,2.768903088391906,4508,34
234,22,All-Rounder,71,2534,41.47,142.91,30,6,68,5.8,86,95,85.13550000000001,64.86,High,10.89,5926.4776999999995,11.724137931034484,1562,42
235,30,Wicketkeeper,149,2301,48.72,125.17,39,2,1,9.08,134,91,76.0635,47.66,Medium,9.25,6098.2824,0.11013215859030837,4470,43
236,29,Bowler,175,1254,10.89,119.18,5,1,347,7.01,32,73,78.84200000000001,52.93,Medium,14.15,1297.8702,49.50071326676177,5075,7
237,18,Batter,76,4818,50.32,156.32,47,19,7,7.78,60,94,82.67999999999999,60.2,High,8.87,7866.0224,0.8997429305912596,1368,85
238,34,Bowler,98,50,19.66,84.77,0,0,312,7.76,14,71,67.30349999999999,31.06,Low,11.04,1666.5782,40.20618556701031,3332,0
239,27,All-Rounder,126,4712,30.17,128.98,20,1,162,6.89,67,80,83.702,62.14,High,11.87,3891.3266,23.51233671988389,3402,22
240,20,All-Rounder,21,4818,42.77,101.36,15,10,77,6.71,31,87,75.261,46.14,Medium,9.64,4335.1672,11.475409836065573,420,35
241,34,Bowler,151,327,16.62,91.32,3,0,304,5.62,16,65,70.268,36.68,Low,10.92,1517.7384,54.09252669039146,5134,3
242,31,Wicketkeeper,17,3616,38.49,130.07,5,6,3,7.11,140,85,79.5595,54.29,Medium,8.44,5006.3943,0.42194092827004215,527,17
243,20,Batter,214,7398,40.61,142.82,39,4,8,8.68,72,96,82.882,60.59,High,9.71,5799.9202,0.9216589861751152,4280,47
244,28,Wicketkeeper,166,5215,42.61,124.35,34,5,10,8.82,88,89,76.07549999999999,47.68,Medium,8.48,5298.5535,1.1337868480725624,4648,44
245,20,Bowler,90,241,14.77,75.85,2,0,230,5.55,43,84,68.8905,34.07,Low,8.83,1120.3045,41.44144144144144,1800,2
246,30,Wicketkeeper,57,5986,44.07,148.54,16,5,7,7.16,73,80,81.014,57.04,Medium,9.02,6546.1578,0.9776536312849162,1710,26
247,32,Batter,231,5941,63.56,153.92,22,13,30,8.25,73,73,85.488,65.52,High,11.4,9783.1552,3.6363636363636362,7392,48
248,33,Wicketkeeper,191,5636,39.66,105.79,6,7,4,6.13,78,77,74.1485,44.03,Medium,7.02,4195.6314,0.6525285481239804,6303,20
249,27,Bowler,209,936,21.31,108.63,3,0,246,4.46,39,81,79.4695,54.12,Medium,13.36,2314.9053,55.15695067264574,5643,3
250,35,Batter,204,6615,51.39,189.28,16,8,9,9.5,14,74,78.65899999999999,52.58,Medium,9.26,9727.0992,0.9473684210526315,7140,32
251,26,All-Rounder,230,4845,27.17,151.92,8,3,103,7.24,85,92,85.889,66.28,High,10.74,4127.6664,14.226519337016574,5980,14
252,29,Wicketkeeper,52,3140,48.55,156.95,8,11,8,7.12,118,75,81.33749999999999,57.66,Medium,9.97,7619.922499999999,1.1235955056179776,1508,30
253,28,All-Rounder,84,3845,31.68,151.48,26,1,84,7.85,62,71,74.886,45.43,Medium,9.78,4798.886399999999,10.70063694267516,2352,28
254,26,Bowler,189,271,14.99,105.57,1,1,225,4.57,45,78,73.7345,43.25,Medium,10.96,1582.4942999999998,49.23413566739606,4914,3
255,31,Wicketkeeper,125,2618,44.01,161.61,10,12,8,9.0,138,89,81.3705,57.72,Medium,8.53,7112.4561,0.8888888888888888,3875,34
256,29,Wicketkeeper,134,4681,42.46,160.82,10,14,10,8.66,95,72,77.203,49.82,Medium,8.06,6828.4172,1.1547344110854503,3886,38
257,35,Wicketkeeper,65,5519,49.75,134.63,25,9,5,8.19,66,78,76.2775,48.07,Medium,8.99,6697.8425,0.6105006105006106,2275,43
258,33,All-Rounder,238,4295,44.06,102.76,25,7,54,4.5,30,74,74.042,43.83,Medium,8.19,4527.605600000001,12.0,7854,39
259,32,Batter,119,4657,64.87,183.66,29,6,27,9.73,45,62,79.024,53.27,Medium,10.4,11914.0242,2.774922918807811,3808,41
260,29,All-Rounder,31,3023,41.61,138.93,6,6,210,5.22,99,94,99.1285,91.38,Elite,17.63,5780.8773,40.229885057471265,899,18
261,25,Wicketkeeper,177,2747,46.11,100.08,35,2,2,8.37,116,91,72.10900000000001,40.17,Medium,6.7,4614.6888,0.23894862604540026,4425,39
262,32,Batter,12,5814,59.51,189.17,37,5,15,6.28,59,62,87.8965,70.09,High,11.66,11257.506699999998,2.3885350318471334,384,47
263,21,Batter,90,6011,61.43,129.6,18,5,2,8.12,11,99,79.661,54.48,Medium,8.03,7961.3279999999995,0.24630541871921185,1890,28
264,23,Wicketkeeper,99,3745,43.84,110.6,31,14,3,6.35,62,84,71.97200000000001,39.91,Low,6.53,4848.704,0.4724409448818898,2277,59
265,21,Wicketkeeper,99,5517,34.44,109.79,22,2,3,8.21,126,99,79.00450000000001,53.24,Medium,8.04,3781.1675999999998,0.3654080389768575,2079,26
266,27,Batter,227,5471,41.16,162.48,22,13,9,8.58,40,85,76.472,48.44,Medium,7.43,6687.676799999999,1.048951048951049,6129,48
267,30,Batter,71,7092,54.14,124.97,10,12,29,7.27,59,88,84.8515,64.32,High,11.82,6765.8758,3.988995873452545,2130,34
268,31,All-Rounder,149,4297,29.32,128.26,29,1,54,6.35,11,68,66.34899999999999,29.25,Low,5.34,3760.5831999999996,8.503937007874017,4619,31
269,24,Batter,246,3495,63.46,147.86,28,17,24,7.66,61,82,81.40700000000001,57.79,Medium,10.37,9383.195600000001,3.133159268929504,5904,62
270,35,Bowler,81,171,16.2,95.57,1,0,237,5.31,42,80,72.0775,40.11,Medium,10.43,1548.234,44.632768361581924,2835,1
271,20,All-Rounder,188,3291,43.25,150.79,6,3,72,7.7,24,94,78.43549999999999,52.16,Medium,10.58,6521.6675,9.35064935064935,3760,12
272,19,All-Rounder,180,4537,41.45,110.54,5,2,229,4.05,73,91,98.36,89.92,Elite,16.72,4581.883000000001,56.543209876543216,3420,9
273,34,All-Rounder,52,3023,28.17,146.87,13,1,247,7.6,52,85,87.53750000000001,69.41,High,15.26,4137.3279,32.5,1768,15
274,31,All-Rounder,144,1761,31.57,158.5,25,1,177,5.82,56,61,80.13799999999999,55.38,Medium,11.77,5003.845,30.412371134020617,4464,27
275,33,Bowler,104,322,15.1,75.15,4,0,158,6.96,5,61,50.9165,0.0,Low,3.42,1134.765,22.701149425287355,3432,4
276,18,Bowler,21,966,17.28,116.01,1,0,241,7.21,50,100,79.3775,53.94,Medium,12.39,2004.6528000000003,33.42579750346741,378,1
277,31,Bowler,92,508,18.33,106.01,2,0,246,5.49,37,81,75.0665,45.77,Medium,11.43,1943.1633,44.80874316939891,2852,2
278,19,Bowler,67,1056,29.63,117.7,0,1,321,5.13,24,90,88.976,72.14,High,16.26,3487.451,62.57309941520468,1273,2
279,20,Wicketkeeper,12,5022,31.02,139.47,24,7,7,7.47,113,86,78.6905,52.64,Medium,8.04,4326.3594,0.9370816599732262,240,38
280,35,Bowler,48,13,28.65,71.2,4,1,262,7.36,5,90,68.541,33.4,Low,10.49,2039.8799999999999,35.59782608695652,1680,6
281,28,Batter,204,6082,60.47,170.91,16,7,16,9.93,63,85,84.9115,64.43,High,11.13,10334.9277,1.6112789526686808,5712,30
282,19,Bowler,192,573,11.86,116.06,4,1,279,7.58,34,82,73.173,42.18,Medium,11.57,1376.4715999999999,36.80738786279684,3648,6
283,21,Bowler,173,807,11.5,98.39,3,0,160,5.17,25,92,67.7825,31.97,Low,8.4,1131.485,30.947775628626694,3633,3
284,28,All-Rounder,125,2613,30.84,156.61,9,9,77,4.62,31,84,78.98949999999999,53.21,Medium,8.85,4829.852400000001,16.666666666666668,3500,27
285,32,All-Rounder,114,1994,38.4,157.88,11,7,128,5.85,25,62,75.72999999999999,47.03,Medium,11.19,6062.592,21.88034188034188,3648,25
286,23,All-Rounder,221,4386,42.42,102.42,15,2,73,6.84,55,92,77.521,50.42,Medium,8.66,4344.6564,10.67251461988304,5083,19
287,34,Batter,183,5448,42.81,189.35,11,13,27,7.81,80,67,83.4315,61.63,High,10.0,8106.0735,3.4571062740076828,6222,37
288,21,Wicketkeeper,36,3145,28.64,104.32,19,4,3,9.29,97,100,66.89000000000001,30.28,Low,5.42,2987.7248,0.32292787944025836,756,27
289,20,All-Rounder,244,4829,26.87,159.83,11,10,163,7.24,21,90,84.8535,64.32,High,12.46,4294.632100000001,22.513812154696133,4880,31
290,21,Batter,128,3414,40.04,160.17,35,16,0,7.53,64,85,75.4555,46.51,Medium,7.27,6413.206799999999,0.0,2688,67
291,29,Bowler,242,383,15.5,92.3,1,0,257,6.48,20,90,71.36099999999999,38.75,Low,10.46,1430.6499999999999,39.660493827160494,7018,1
292,27,Wicketkeeper,115,6511,39.37,106.14,29,4,6,6.8,117,77,78.584,52.44,Medium,8.13,4178.7318,0.8823529411764706,3105,37
293,35,Batter,107,5941,49.39,174.7,32,19,16,7.29,44,65,80.254,55.6,Medium,9.17,8628.432999999999,2.1947873799725652,3745,70
294,18,All-Rounder,162,2397,25.73,148.64,13,0,170,6.12,84,87,86.319,67.1,High,13.16,3824.5071999999996,27.77777777777778,2916,13
295,23,Batter,73,4975,43.0,177.14,13,8,18,9.39,59,91,80.731,56.51,Medium,9.47,7617.0199999999995,1.9169329073482426,1679,29
296,23,Bowler,70,1213,16.36,106.91,2,0,280,6.8,41,98,80.7705,56.58,Medium,12.86,1749.0475999999999,41.1764705882353,1610,2
297,22,Bowler,224,1008,20.84,78.78,0,0,114,4.93,19,80,61.245,19.58,Low,6.12,1641.7752,23.1237322515213,4928,0
298,34,Wicketkeeper,10,4717,52.54,114.1,13,10,2,9.68,91,61,67.46099999999998,31.36,Low,6.58,5994.813999999999,0.2066115702479339,340,33
299,18,Bowler,160,1443,28.34,108.72,4,1,345,4.29,50,92,94.716,83.01,Elite,18.68,3081.1248,80.41958041958041,2880,6
300,21,All-Rounder,87,2821,28.41,109.45,18,10,174,6.6,32,97,78.7525,52.76,Medium,11.55,3109.4745000000003,26.363636363636363,1827,38
301,29,Bowler,180,1206,26.29,88.92,5,1,132,4.71,5,92,68.277,32.9,Low,7.49,2337.7068,28.02547770700637,5220,7
302,30,Batter,56,7934,44.55,176.62,49,8,20,8.26,73,74,86.606,67.64,High,10.46,7868.420999999999,2.4213075060532687,1680,65
303,28,Batter,70,5841,64.47,131.75,15,11,14,6.05,36,77,82.65549999999999,60.16,High,11.1,8493.9225,2.31404958677686,1960,37
304,20,All-Rounder,75,4723,27.7,100.08,17,7,237,5.68,31,93,86.718,67.86,High,14.57,2772.216,41.725352112676056,1500,31
305,33,Wicketkeeper,99,6473,36.26,158.02,19,5,7,6.29,54,69,78.15700000000001,51.63,Medium,8.14,5729.8052,1.1128775834658187,3267,29
306,18,All-Rounder,76,1928,26.86,110.21,17,2,237,4.3,21,90,83.40549999999999,61.58,High,13.53,2960.2405999999996,55.116279069767444,1368,21
307,33,Batter,120,4351,53.22,150.39,13,4,10,6.82,34,73,76.03649999999999,47.61,Medium,9.21,8003.755799999999,1.466275659824047,3960,21
308,35,All-Rounder,179,2653,32.44,105.75,17,9,190,7.36,29,61,69.53049999999999,35.28,Low,9.36,3430.5299999999997,25.815217391304348,6265,35
309,29,Batter,119,3717,43.84,166.34,48,16,6,6.39,36,75,75.58700000000002,46.76,Medium,8.2,7292.345600000001,0.9389671361502347,3451,80
310,27,Batter,131,3946,44.25,147.82,41,9,2,8.57,59,75,71.00999999999999,38.08,Low,6.72,6541.035,0.23337222870478413,3537,59
311,29,Wicketkeeper,104,3528,38.37,118.43,34,8,3,9.35,122,71,67.82150000000001,32.04,Low,5.71,4544.1591,0.32085561497326204,3016,50
312,22,Batter,31,5816,59.25,148.98,47,8,17,6.24,59,96,90.534,75.09,High,12.86,8827.064999999999,2.7243589743589745,682,63
313,31,Wicketkeeper,156,3930,39.29,105.53,7,4,1,9.8,107,65,62.9065,22.73,Low,5.12,4146.2737,0.1020408163265306,4836,15
314,23,Bowler,216,394,12.52,91.17,5,1,151,7.99,45,84,59.819500000000005,16.87,Low,6.08,1141.4484,18.898623279098874,4968,7
315,26,All-Rounder,243,4478,47.85,104.02,17,8,151,6.21,45,86,84.574,63.79,High,13.72,4977.357,24.315619967793882,6318,33
316,32,Batter,211,7813,50.68,149.37,36,5,4,8.27,22,89,81.4655,57.9,Medium,9.57,7570.0716,0.4836759371221282,6752,46
317,21,Batter,211,5343,61.02,181.61,36,9,12,8.62,70,81,87.2035,68.78,High,11.89,11081.842200000001,1.3921113689095128,4431,54
318,23,All-Rounder,113,2089,40.46,140.85,17,0,151,7.56,52,87,81.3535,57.69,Medium,11.81,5698.791,19.973544973544975,2599,17
319,19,Wicketkeeper,245,4200,51.91,101.42,24,9,4,9.37,139,83,75.416,46.43,Medium,8.41,5264.7122,0.42689434364994666,4655,42
320,25,Bowler,86,907,25.48,86.04,5,1,254,6.58,17,84,72.224,40.38,Medium,11.13,2192.2992000000004,38.60182370820669,2150,7
321,24,Wicketkeeper,199,5968,47.78,160.7,8,5,1,7.24,114,92,90.375,74.79,High,11.43,7678.245999999999,0.13812154696132597,4776,18
322,22,Batter,54,4579,61.26,134.05,13,8,1,7.83,56,86,79.1635,53.54,Medium,9.81,8211.903,0.1277139208173691,1188,29
323,26,All-Rounder,220,3401,37.63,138.12,8,10,57,4.97,72,89,82.879,60.58,High,9.88,5197.4556,11.468812877263582,5720,28
324,32,Bowler,232,971,21.74,87.49,1,1,291,7.32,10,69,68.47749999999999,33.28,Low,11.95,1902.0325999999998,39.75409836065574,7424,3
325,18,Wicketkeeper,22,3334,50.61,154.59,18,7,10,6.9,76,88,81.6395,58.23,Medium,9.22,7823.7999,1.4492753623188406,396,32
326,31,Batter,231,3072,49.22,129.26,21,20,25,6.03,42,79,74.189,44.11,Medium,7.65,6362.177199999999,4.1459369817578775,7161,61
327,27,All-Rounder,118,3042,46.29,127.54,11,7,127,6.71,89,82,85.242,65.06,High,13.24,5903.8266,18.926974664679584,3186,25
328,21,Batter,140,6065,51.84,161.56,28,10,21,6.43,18,90,85.036,64.67,High,11.17,8375.270400000001,3.265940902021773,2940,48
329,26,All-Rounder,230,2634,31.53,142.67,25,4,98,4.6,40,71,76.5175,48.52,Medium,9.67,4498.3850999999995,21.304347826086957,5980,33
330,30,All-Rounder,184,2073,43.03,139.32,14,4,157,5.62,14,88,82.673,60.19,High,12.83,5994.9396,27.93594306049822,5520,22
331,24,All-Rounder,195,4421,30.56,132.08,30,7,221,5.43,48,85,90.692,75.39,High,14.99,4036.3648000000003,40.699815837937386,4680,44
332,35,Bowler,85,199,19.42,107.05,5,0,342,6.72,26,80,78.8015,52.85,Medium,13.7,2078.911,50.892857142857146,2975,5
333,20,Bowler,100,457,24.88,85.35,2,1,166,6.34,34,83,65.9305,28.46,Low,8.02,2123.508,26.182965299684543,2000,4
334,33,Batter,231,7780,52.41,163.45,40,7,16,6.48,58,76,88.92049999999999,72.03,High,11.25,8566.414499999999,2.4691358024691357,7623,54
335,27,Wicketkeeper,23,3235,29.12,114.02,31,14,2,7.27,141,75,70.779,37.65,Low,6.5,3320.2624,0.27510316368638243,621,59
336,20,Wicketkeeper,95,3448,34.4,104.06,33,8,3,9.04,71,98,66.58500000000001,29.7,Low,5.27,3579.6639999999998,0.33185840707964603,1900,49
337,23,Wicketkeeper,211,2721,28.88,130.36,32,12,6,9.86,99,80,64.32,25.4,Low,4.2,3764.7968,0.6085192697768763,4853,56
338,19,Bowler,197,764,29.0,114.6,4,0,104,6.71,45,87,68.568,33.46,Low,7.38,3323.3999999999996,15.49925484351714,3743,4
339,25,All-Rounder,89,2028,27.57,130.2,14,2,66,7.3,48,79,67.08699999999999,30.65,Low,6.58,3589.6139999999996,9.04109589041096,2225,18
340,32,All-Rounder,121,4313,49.89,120.56,20,5,242,4.75,61,60,92.637,79.07,High,16.54,6014.7384,50.94736842105263,3872,30
341,25,Bowler,196,268,14.22,71.1,4,0,131,5.47,46,95,63.357,23.58,Low,5.75,1011.0419999999999,23.948811700182816,4900,4
342,19,Wicketkeeper,234,4095,48.14,143.62,8,3,10,9.34,56,83,72.645,41.18,Medium,7.67,6913.866800000001,1.0706638115631693,4446,14
343,31,Wicketkeeper,107,3012,41.42,133.21,14,6,10,8.52,88,73,69.2415,34.73,Low,6.56,5517.5582,1.1737089201877935,3317,26
344,21,All-Rounder,169,3980,42.52,125.13,8,8,234,6.47,46,83,90.6155,75.24,High,15.58,5320.5276,36.166924265842354,3549,24
345,21,Wicketkeeper,60,6988,30.99,118.41,38,6,5,8.81,87,85,73.7645,43.3,Medium,6.61,3669.5258999999996,0.5675368898978433,1260,50
346,19,Wicketkeeper,243,3701,45.65,133.65,20,0,0,8.69,64,98,74.6645,45.01,Medium,7.8,6101.1225,0.0,4617,20
347,33,Bowler,33,1047,11.5,106.18,2,0,216,7.95,23,68,62.151,21.29,Low,6.73,1221.0700000000002,27.169811320754718,1089,2
348,32,Batter,35,4431,61.22,179.66,33,11,13,8.95,22,87,81.267,57.52,Medium,9.52,10998.7852,1.452513966480447,1120,55
349,19,Batter,228,4133,54.9,131.94,32,15,30,8.49,21,91,74.797,45.26,Medium,8.42,7243.505999999999,3.5335689045936394,4332,62
350,28,Bowler,39,820,18.01,92.83,3,1,304,5.69,15,73,73.6575,43.1,Medium,12.05,1671.8683,53.42706502636204,1092,5
351,22,Batter,226,4305,38.11,183.79,40,19,21,7.75,58,91,82.3415,59.56,Medium,9.63,7004.2369,2.7096774193548385,4972,78
352,18,Bowler,133,999,12.26,90.56,0,0,166,6.62,5,96,63.8,24.42,Low,7.6,1110.2656,25.075528700906343,2394,0
353,25,All-Rounder,142,3642,42.21,137.09,18,10,236,4.99,54,91,97.5605,88.41,Elite,17.87,5786.5689,47.29458917835671,3550,38
354,30,Bowler,224,1143,27.84,100.65,0,0,229,7.4,36,75,71.6055,39.21,Low,10.6,2802.096,30.945945945945944,6720,0
355,20,Wicketkeeper,92,3973,34.93,119.47,37,7,8,8.57,101,87,71.69550000000001,39.38,Low,6.62,4173.0871,0.9334889148191365,1840,51
356,20,Wicketkeeper,123,6694,38.44,159.96,33,10,1,9.92,145,100,88.654,71.53,High,10.02,6148.8624,0.10080645161290323,2460,53
357,18,Batter,113,6377,36.07,158.44,15,20,30,8.48,48,96,81.58099999999999,58.12,Medium,9.37,5714.9308,3.5377358490566038,2034,55
358,35,Bowler,177,1375,19.12,87.04,0,0,316,5.82,40,84,80.182,55.47,Medium,13.79,1664.2048000000002,54.29553264604811,6195,0
359,33,All-Rounder,193,3353,27.85,145.56,12,0,137,5.42,91,90,88.615,71.45,High,12.87,4053.8460000000005,25.276752767527675,6369,12
360,27,All-Rounder,189,1935,26.14,109.85,9,6,77,5.02,35,76,66.8095,30.12,Low,6.05,2871.479,15.338645418326694,5103,21
361,21,Wicketkeeper,65,5744,49.74,113.34,26,3,6,6.19,131,98,89.111,72.39,High,11.55,5637.5316,0.9693053311793214,1365,32
362,21,Wicketkeeper,127,6827,53.69,109.42,36,0,8,8.94,120,93,84.184,63.05,High,11.18,5874.7598,0.894854586129754,2667,36
363,33,Bowler,187,1184,13.47,110.76,0,1,268,6.4,25,76,73.16300000000001,42.16,Medium,11.04,1491.9372,41.875,6171,2
